customer_id,tenure_months,monthly_spend,plan_tier,support_tickets_opened_90d,logins_per_week,churned
CUST01900,58,81.0,Pro,1,5,0
CUST01901,53,84.53,Basic,6,6,1
CUST01902,60,86.98,Basic,3,5,1
CUST01903,53,58.31,Pro,7,3,0
CUST01904,53,98.35,Pro,1,2,0
CUST01905,3,62.7,Basic,1,7,0
CUST01906,29,91.59,Pro,1,11,0
CUST01907,21,89.84,Basic,5,6,0
CUST01908,2,79.69,Basic,4,5,0
CUST01909,28,90.66,Basic,3,4,0
CUST01910,2,91.49,Basic,0,0,0
CUST01911,33,105.81,Pro,0,6,0
CUST01912,9,89.49,Pro,0,4,0
CUST01913,31,50.43,Pro,0,2,0
CUST01914,52,61.25,Basic,2,8,1
CUST01915,16,75.01,Basic,9,7,0
CUST01916,43,73.96,Basic,0,4,0
CUST01917,49,74.63,Pro,0,10,0
CUST01918,28,38.92,Pro,0,5,0
CUST01919,50,61.97,Basic,4,8,1
CUST01920,50,48.1,Basic,4,3,1
CUST01921,37,109.59,Basic,1,11,1
CUST01922,42,88.03,Basic,1,8,0
CUST01923,54,71.83,Premium,0,2,0
CUST01924,25,79.9,Pro,3,5,0
CUST01925,39,122.71,Pro,0,5,0
CUST01926,36,66.44,Basic,0,4,0
CUST01927,2,49.77,Basic,0,8,0
CUST01928,51,47.07,Pro,0,7,0
CUST01929,24,77.08,Pro,0,1,0
CUST01930,58,85.82,Basic,1,12,0
CUST01931,16,87.91,Basic,4,4,0
CUST01932,46,111.46,Basic,6,4,1
CUST01933,60,43.55,Basic,11,4,0
CUST01934,9,73.14,Basic,1,6,1
CUST01935,35,90.23,Pro,0,2,0
CUST01936,14,84.99,Basic,1,4,0
CUST01937,37,58.57,Pro,5,7,1
CUST01938,31,112.44,Pro,0,7,0
CUST01939,28,84.86,Basic,5,3,1
CUST01940,20,42.92,Basic,7,13,1
CUST01941,58,72.69,Pro,1,12,0
CUST01942,51,78.96,Premium,1,4,0
CUST01943,53,84.15,Basic,0,9,0
CUST01944,55,108.88,Basic,25,5,1
CUST01945,40,65.33,Premium,1,8,1
CUST01946,24,84.22,Pro,0,2,0
CUST01947,59,65.01,Premium,0,2,0
CUST01948,60,80.9,Basic,5,6,1
CUST01949,49,24.77,Pro,0,4,0
CUST01950,57,72.89,Pro,2,6,0
CUST01951,55,79.09,Basic,8,5,1
CUST01952,20,65.35,Pro,1,6,0
CUST01953,29,51.84,Pro,1,11,1
CUST01954,13,113.2,Basic,0,6,0
CUST01955,28,107.91,Basic,0,5,1
CUST01956,59,122.74,Basic,0,5,1
CUST01957,34,79.79,Basic,3,0,0
CUST01958,60,60.59,Basic,3,4,1
CUST01959,60,98.17,Pro,0,7,0
CUST01960,30,85.08,Basic,0,7,0
CUST01961,29,82.33,Pro,0,15,1
CUST01962,26,70.6,Premium,9,1,1
CUST01963,3,89.18,Basic,0,12,0
CUST01964,18,89.6,Premium,2,1,1
CUST01965,1,73.07,Pro,0,6,0
CUST01966,36,63.18,Basic,16,7,1
CUST01967,59,73.74,Pro,0,11,0
CUST01968,44,95.66,Basic,1,4,0
CUST01969,59,29.84,Basic,1,14,0
CUST01970,33,80.87,Basic,2,8,1
CUST01971,18,79.25,Basic,0,7,1
CUST01972,46,63.05,Basic,4,13,1
CUST01973,45,84.46,Basic,0,7,0
CUST01974,44,98.52,Pro,1,8,1
CUST01975,21,95.2,Basic,0,7,1
CUST01976,36,66.59,Basic,0,3,0
CUST01977,11,103.71,Basic,0,7,0
CUST01978,29,89.76,Pro,4,0,0
CUST01979,51,108.56,Basic,0,2,0
CUST01980,15,75.0,Basic,7,5,0
CUST01981,11,113.99,Basic,12,9,1
CUST01982,10,39.45,Basic,1,3,0
CUST01983,40,95.4,Basic,0,6,0
CUST01984,38,75.55,Premium,1,10,0
CUST01985,46,59.93,Pro,1,2,0
CUST01986,49,83.19,Pro,0,7,0
CUST01987,51,76.66,Pro,0,5,0
CUST01988,56,111.52,Basic,1,5,0
CUST01989,4,76.71,Pro,0,1,0
CUST01990,1,84.4,Pro,0,3,1
CUST01991,16,68.23,Premium,6,5,1
CUST01992,35,36.35,Basic,5,7,1
CUST01993,15,106.55,Pro,0,8,0
CUST01994,14,56.57,Pro,0,4,1
CUST01995,43,56.26,Pro,5,8,0
CUST01996,60,62.57,Premium,2,9,0
CUST01997,41,53.09,Pro,2,3,0
CUST01998,34,43.83,Basic,0,3,0
CUST01999,60,49.14,Basic,4,8,0
CUST02000,26,94.11,Pro,0,6,0
CUST02001,60,63.85,Basic,3,7,0
CUST02002,55,98.41,Basic,1,6,0
CUST02003,38,76.32,Basic,7,11,1
CUST02004,21,81.65,Pro,1,2,0
CUST02005,29,52.97,Premium,5,5,0
CUST02006,46,106.4,Basic,3,11,0
CUST02007,43,90.11,Basic,3,5,0
CUST02008,36,73.98,Basic,1,3,1
CUST02009,2,81.37,Basic,0,11,0
CUST02010,30,73.11,Pro,0,6,0
CUST02011,44,68.31,Pro,1,8,0
CUST02012,60,79.39,Premium,5,6,0
CUST02013,60,100.3,Pro,3,5,0
CUST02014,20,102.94,Premium,1,6,0
CUST02015,5,69.93,Pro,1,5,0
CUST02016,47,43.12,Pro,1,4,0
CUST02017,44,35.58,Basic,2,3,0
CUST02018,32,63.23,Pro,18,4,1
CUST02019,1,69.77,Basic,1,5,1
CUST02020,14,94.77,Premium,0,5,0
CUST02021,53,94.08,Basic,0,3,0
CUST02022,23,86.86,Basic,5,9,0
CUST02023,54,55.15,Pro,18,4,1
CUST02024,14,111.64,Premium,0,4,0
CUST02025,22,93.93,Basic,13,2,1
CUST02026,11,70.4,Basic,0,6,0
CUST02027,16,59.16,Pro,2,6,1
CUST02028,6,91.46,Pro,1,4,0
CUST02029,25,89.5,Basic,4,4,0
CUST02030,15,121.93,Basic,16,4,1
CUST02031,28,76.46,Basic,5,6,1
CUST02032,45,81.61,Pro,1,5,0
CUST02033,28,95.03,Basic,2,5,0
CUST02034,51,76.04,Premium,27,0,1
CUST02035,36,51.39,Basic,2,0,1
CUST02036,57,88.1,Pro,8,8,0
CUST02037,30,100.83,Premium,0,3,0
CUST02038,19,78.91,Basic,2,0,0
CUST02039,7,91.62,Premium,1,2,0
CUST02040,29,111.82,Basic,0,3,0
CUST02041,54,105.19,Pro,0,7,0
CUST02042,11,76.44,Basic,1,8,1
CUST02043,6,86.85,Basic,0,7,0
CUST02044,17,88.59,Basic,4,6,0
CUST02045,56,74.36,Basic,1,6,1
CUST02046,6,113.11,Pro,5,5,1
CUST02047,35,81.78,Basic,2,3,0
CUST02048,1,98.54,Basic,0,5,1
CUST02049,31,62.15,Basic,1,9,0
CUST02050,8,96.12,Basic,1,8,0
CUST02051,22,100.92,Pro,3,2,1
CUST02052,15,119.31,Pro,1,5,0
CUST02053,6,61.28,Premium,0,6,0
CUST02054,14,115.17,Premium,0,8,1
CUST02055,22,76.63,Pro,4,7,0
CUST02056,6,72.39,Premium,2,2,0
CUST02057,25,72.4,Basic,5,5,0
CUST02058,40,105.92,Pro,4,9,1
CUST02059,8,107.8,Premium,1,9,0
CUST02060,49,113.98,Pro,1,3,1
CUST02061,24,118.09,Pro,8,7,0
CUST02062,37,69.52,Basic,1,1,1
CUST02063,49,96.73,Basic,4,4,1
CUST02064,45,69.56,Pro,18,8,1
CUST02065,41,24.0,Pro,10,3,0
CUST02066,52,72.88,Pro,3,9,1
CUST02067,47,58.64,Premium,2,4,1
CUST02068,48,135.44,Basic,3,1,0
CUST02069,7,102.19,Pro,1,7,0
CUST02070,44,70.69,Pro,3,2,0
CUST02071,28,87.15,Pro,17,5,0
CUST02072,5,59.45,Basic,28,6,1
CUST02073,41,76.91,Basic,0,6,0
CUST02074,31,68.39,Pro,6,4,0
CUST02075,51,100.79,Basic,4,7,0
CUST02076,59,89.96,Pro,11,6,0
CUST02077,39,59.85,Basic,1,5,0
CUST02078,24,43.09,Pro,3,8,0
CUST02079,5,62.88,Basic,5,5,0
CUST02080,49,101.26,Pro,2,2,1
CUST02081,60,54.26,Premium,0,5,0
CUST02082,24,64.02,Pro,0,4,0
CUST02083,48,57.81,Pro,0,7,0
CUST02084,36,126.58,Basic,0,2,0
CUST02085,47,82.95,Basic,0,8,0
CUST02086,38,67.35,Pro,2,6,0
CUST02087,46,111.03,Pro,1,8,0
CUST02088,13,118.56,Premium,1,8,0
CUST02089,58,111.99,Basic,6,3,0
CUST02090,58,103.25,Pro,2,4,0
CUST02091,35,71.51,Basic,1,9,0
CUST02092,22,39.75,Pro,2,4,1
CUST02093,31,93.86,Basic,10,6,0
CUST02094,41,46.65,Premium,1,6,1
CUST02095,19,77.97,Pro,0,6,0
CUST02096,52,83.89,Basic,0,0,1
CUST02097,35,76.28,Basic,1,1,0
CUST02098,31,60.15,Basic,1,8,1
CUST02099,5,84.62,Basic,0,5,0
CUST02100,16,78.3,Pro,2,7,0
CUST02101,17,92.71,Pro,10,5,1
CUST02102,13,88.08,Premium,4,4,1
CUST02103,11,68.24,Basic,0,10,0
CUST02104,44,78.39,Basic,3,6,1
CUST02105,20,102.41,Basic,0,2,1
CUST02106,14,54.49,Basic,2,6,1
CUST02107,2,91.89,Pro,1,7,1
CUST02108,54,88.11,Basic,11,5,1
CUST02109,15,59.62,Premium,7,4,1
CUST02110,15,58.34,Premium,1,3,1
CUST02111,7,60.32,Pro,0,6,0
CUST02112,22,66.81,Premium,0,5,1
CUST02113,45,93.54,Basic,6,9,1
CUST02114,24,55.96,Basic,3,1,1
CUST02115,25,97.55,Premium,1,6,0
CUST02116,47,67.64,Pro,0,12,0
CUST02117,41,84.24,Pro,5,2,1
CUST02118,11,73.26,Basic,2,6,0
CUST02119,44,82.68,Basic,0,4,0
CUST02120,5,69.34,Pro,1,2,1
CUST02121,59,85.88,Basic,0,3,0
CUST02122,38,104.5,Pro,2,10,1
CUST02123,58,60.74,Basic,3,8,1
CUST02124,51,46.0,Basic,7,2,0
CUST02125,56,62.52,Basic,5,9,0
CUST02126,15,79.23,Pro,0,2,0
CUST02127,19,50.66,Pro,0,9,0
CUST02128,41,116.53,Pro,5,6,0
CUST02129,33,114.66,Basic,10,6,0
CUST02130,51,90.95,Premium,2,6,1
CUST02131,53,88.71,Basic,6,9,1
CUST02132,55,100.21,Pro,1,7,0
CUST02133,28,87.47,Pro,6,6,1
CUST02134,14,136.2,Pro,5,6,1
CUST02135,51,72.84,Basic,0,1,0
CUST02136,21,60.8,Basic,0,7,0
CUST02137,54,138.27,Pro,1,2,0
CUST02138,23,63.58,Basic,8,7,1
CUST02139,21,102.99,Premium,3,11,0
CUST02140,20,90.13,Premium,0,3,0
CUST02141,22,91.21,Basic,1,7,0
CUST02142,44,63.25,Premium,0,2,0
CUST02143,23,85.91,Basic,3,4,0
CUST02144,27,55.08,Pro,3,7,1
CUST02145,39,52.71,Basic,3,11,1
CUST02146,23,82.95,Pro,1,4,1
CUST02147,42,85.78,Basic,0,7,0
CUST02148,17,98.43,Basic,0,11,0
CUST02149,17,90.57,Pro,0,5,0
CUST02150,52,61.27,Pro,8,6,1
CUST02151,10,86.49,Pro,1,10,0
CUST02152,11,98.95,Pro,3,4,0
CUST02153,49,70.06,Basic,3,3,0
CUST02154,41,76.32,Basic,2,8,0
CUST02155,53,81.57,Basic,2,7,0
CUST02156,16,76.73,Basic,0,3,1
CUST02157,37,97.43,Basic,1,8,0
CUST02158,43,60.5,Basic,0,9,0
CUST02159,20,102.74,Basic,3,5,0
CUST02160,31,71.35,Premium,0,6,1
CUST02161,29,100.38,Pro,2,7,0
CUST02162,39,48.4,Basic,1,9,0
CUST02163,46,90.95,Basic,0,4,0
CUST02164,5,93.47,Basic,0,10,0
CUST02165,44,55.52,Pro,0,2,0
CUST02166,59,107.23,Basic,1,1,0
CUST02167,54,112.47,Pro,0,2,0
CUST02168,12,50.47,Basic,4,4,0
CUST02169,38,104.47,Basic,0,7,0
CUST02170,8,66.73,Basic,3,9,0
CUST02171,58,67.89,Pro,1,1,0
CUST02172,8,65.46,Basic,3,8,0
CUST02173,27,102.66,Premium,8,1,0
CUST02174,56,63.31,Basic,0,3,0
CUST02175,59,63.48,Basic,0,4,0
CUST02176,1,78.66,Pro,0,7,0
CUST02177,6,76.98,Basic,2,4,0
CUST02178,56,63.32,Basic,1,6,0
CUST02179,23,89.03,Pro,0,0,1
CUST02180,17,75.78,Premium,2,7,1
CUST02181,52,69.57,Basic,0,9,0
CUST02182,26,95.22,Pro,0,7,0
CUST02183,40,65.15,Basic,3,3,1
CUST02184,41,81.69,Pro,1,14,0
CUST02185,18,15.22,Basic,10,2,1
CUST02186,35,70.29,Pro,0,10,0
CUST02187,28,87.85,Pro,2,11,0
CUST02188,58,75.21,Basic,1,6,0
CUST02189,33,105.19,Pro,0,5,0
CUST02190,20,99.86,Pro,4,4,0
CUST02191,53,117.68,Pro,0,5,0
CUST02192,31,115.93,Pro,4,6,1
CUST02193,44,105.38,Basic,0,5,0
CUST02194,31,89.62,Pro,9,4,0
CUST02195,2,68.82,Basic,1,7,0
CUST02196,35,94.55,Premium,10,7,0
CUST02197,57,91.28,Basic,8,3,0
CUST02198,43,41.93,Basic,0,4,0
CUST02199,17,87.65,Pro,0,8,0
CUST02200,56,76.75,Pro,0,5,0
CUST02201,58,77.21,Basic,1,8,0
CUST02202,53,87.34,Basic,6,4,1
CUST02203,14,90.72,Premium,3,5,0
CUST02204,53,93.98,Pro,1,4,0
CUST02205,44,101.63,Premium,4,4,1
CUST02206,57,81.37,Pro,2,6,1
CUST02207,38,52.09,Basic,1,6,1
CUST02208,36,103.94,Basic,0,11,0
CUST02209,45,99.72,Premium,0,7,0
CUST02210,59,76.9,Pro,5,7,0
CUST02211,28,74.72,Basic,0,6,1
CUST02212,27,77.92,Basic,2,5,1
CUST02213,36,63.2,Basic,4,3,1
CUST02214,14,56.87,Premium,5,9,1
CUST02215,4,47.14,Basic,3,7,1
CUST02216,28,56.95,Pro,0,6,0
CUST02217,56,49.35,Basic,1,4,0
CUST02218,19,90.32,Pro,0,11,1
CUST02219,22,77.89,Pro,6,4,0
CUST02220,18,66.35,Basic,0,15,0
CUST02221,20,107.63,Premium,11,2,1
CUST02222,51,65.52,Basic,6,4,0
CUST02223,14,68.96,Basic,0,4,0
CUST02224,14,107.04,Basic,0,3,0
CUST02225,54,77.56,Pro,2,3,0
CUST02226,11,67.75,Pro,4,4,1
CUST02227,31,89.87,Basic,1,3,0
CUST02228,55,81.52,Basic,2,7,0
CUST02229,34,68.2,Premium,9,8,1
CUST02230,35,85.53,Basic,0,9,1
CUST02231,37,71.53,Basic,2,4,1
CUST02232,56,91.4,Premium,10,2,0
CUST02233,49,61.31,Basic,1,7,0
CUST02234,59,71.71,Basic,0,7,0
CUST02235,28,92.54,Basic,0,4,0
CUST02236,29,89.44,Premium,0,6,0
CUST02237,47,96.65,Premium,2,4,1
CUST02238,39,93.64,Basic,2,4,0
CUST02239,14,55.63,Basic,1,4,1
CUST02240,23,78.33,Premium,1,3,0
CUST02241,32,82.94,Basic,0,3,0
CUST02242,50,103.49,Basic,5,6,0
CUST02243,29,89.41,Basic,1,11,0
CUST02244,49,46.7,Pro,5,9,0
CUST02245,41,52.64,Pro,4,2,0
CUST02246,32,61.02,Basic,4,5,0
CUST02247,29,101.89,Basic,3,5,0
CUST02248,8,94.75,Pro,1,7,0
CUST02249,58,73.36,Pro,0,9,0
CUST02250,23,99.72,Basic,2,5,0
CUST02251,16,72.72,Premium,1,11,0
CUST02252,25,78.7,Basic,1,5,0
CUST02253,5,90.45,Pro,1,4,0
CUST02254,15,52.92,Basic,6,8,1
CUST02255,35,75.42,Basic,0,5,0
CUST02256,10,36.38,Basic,1,5,1
CUST02257,42,84.69,Basic,5,8,1
CUST02258,30,72.87,Premium,3,7,1
CUST02259,47,65.02,Basic,1,4,1
CUST02260,18,90.37,Premium,0,4,0
CUST02261,42,58.31,Basic,3,7,0
CUST02262,26,70.13,Basic,5,7,1
CUST02263,19,80.7,Premium,0,8,0
CUST02264,9,77.98,Pro,0,4,0
CUST02265,35,96.77,Pro,0,5,0
CUST02266,15,102.05,Premium,4,9,0
CUST02267,34,94.37,Premium,1,6,1
CUST02268,23,87.95,Basic,3,6,0
CUST02269,8,85.84,Basic,3,7,0
CUST02270,32,93.91,Pro,1,11,0
CUST02271,1,106.32,Pro,0,7,0
CUST02272,30,52.95,Basic,1,7,0
CUST02273,55,78.24,Premium,3,4,1
CUST02274,16,47.92,Pro,11,3,0
CUST02275,11,66.99,Pro,0,3,0
CUST02276,15,107.4,Pro,7,2,0
CUST02277,46,86.83,Pro,0,3,0
CUST02278,59,70.94,Basic,1,11,0
CUST02279,34,134.62,Pro,2,5,0
CUST02280,23,70.91,Basic,3,5,0
CUST02281,10,99.66,Premium,0,4,0
CUST02282,57,95.94,Basic,2,1,0
CUST02283,8,89.14,Pro,7,4,1
CUST02284,45,102.06,Premium,1,5,0
CUST02285,6,74.67,Pro,1,4,1
CUST02286,18,64.09,Basic,0,3,1
CUST02287,45,91.34,Premium,0,3,0
CUST02288,48,100.94,Basic,1,3,0
CUST02289,7,38.88,Pro,0,4,0
CUST02290,35,89.01,Premium,1,6,0
CUST02291,12,49.86,Pro,13,7,1
CUST02292,45,76.23,Basic,4,5,0
CUST02293,38,59.66,Basic,0,5,0
CUST02294,36,52.52,Pro,5,8,0
CUST02295,43,92.48,Basic,4,2,0
CUST02296,56,49.01,Pro,0,5,0
CUST02297,59,60.31,Pro,1,4,0
CUST02298,28,87.04,Pro,1,2,0
CUST02299,26,77.54,Basic,0,7,0
CUST02300,29,76.11,Basic,3,10,0
CUST02301,16,65.37,Basic,3,3,0
CUST02302,10,78.75,Basic,0,3,1
CUST02303,27,67.35,Pro,20,4,0
CUST02304,35,94.52,Premium,6,2,0
CUST02305,34,74.14,Basic,3,13,0
CUST02306,4,68.14,Basic,8,9,1
CUST02307,40,97.42,Premium,3,1,0
CUST02308,11,52.16,Basic,2,6,0
CUST02309,57,31.95,Pro,2,6,0
CUST02310,47,108.57,Basic,1,5,0
CUST02311,20,114.21,Pro,24,7,1
CUST02312,7,93.47,Basic,1,9,0
CUST02313,40,87.7,Basic,2,7,1
CUST02314,8,45.08,Basic,2,3,1
CUST02315,55,91.16,Pro,0,7,0
CUST02316,24,112.22,Pro,1,4,1
CUST02317,1,96.72,Basic,2,4,1
CUST02318,44,84.44,Basic,4,4,0
CUST02319,46,82.5,Basic,1,3,1
CUST02320,24,79.27,Pro,19,1,0
CUST02321,30,91.66,Pro,5,7,1
CUST02322,51,89.73,Basic,2,6,0
CUST02323,25,75.93,Basic,0,6,0
CUST02324,8,74.18,Pro,1,4,1
CUST02325,7,65.16,Pro,4,3,0
CUST02326,8,67.63,Pro,1,9,0
CUST02327,2,114.27,Basic,4,4,0
CUST02328,9,101.0,Pro,1,4,0
CUST02329,59,87.75,Pro,0,9,0
CUST02330,22,79.54,Pro,0,7,0
CUST02331,23,109.57,Basic,3,0,0
CUST02332,31,80.29,Pro,2,4,0
CUST02333,48,109.17,Basic,0,2,0
CUST02334,16,93.92,Pro,0,4,0
CUST02335,49,81.15,Basic,1,5,1
CUST02336,5,59.53,Pro,2,6,1
CUST02337,2,121.32,Pro,2,4,0
CUST02338,8,65.04,Basic,6,3,0
CUST02339,54,55.91,Premium,2,8,0
CUST02340,32,67.03,Basic,0,7,0
CUST02341,60,60.34,Basic,14,0,1
CUST02342,7,90.14,Pro,0,8,0
CUST02343,48,88.6,Premium,1,10,0
CUST02344,13,59.06,Pro,1,7,0
CUST02345,22,60.78,Pro,3,1,1
CUST02346,11,95.51,Basic,1,11,1
CUST02347,12,93.73,Pro,1,8,0
CUST02348,1,65.14,Pro,0,9,0
CUST02349,31,58.49,Pro,4,12,0
CUST02350,54,82.56,Premium,5,5,0
CUST02351,49,69.11,Basic,0,7,0
CUST02352,33,95.78,Basic,9,4,1
CUST02353,52,35.93,Basic,0,7,0
CUST02354,36,49.47,Premium,1,5,1
CUST02355,59,81.95,Basic,12,6,1
CUST02356,58,77.81,Basic,2,5,0
CUST02357,46,63.4,Basic,0,4,0
CUST02358,35,78.29,Basic,0,12,0
CUST02359,4,65.8,Basic,0,6,0
CUST02360,36,93.77,Premium,0,2,0
CUST02361,41,91.19,Premium,1,1,0
CUST02362,32,69.06,Basic,10,5,1
CUST02363,50,71.41,Basic,2,5,0
CUST02364,48,71.41,Basic,0,3,0
CUST02365,21,94.31,Pro,6,3,1
CUST02366,53,82.47,Basic,3,6,0
CUST02367,23,58.7,Basic,2,4,0
CUST02368,53,92.66,Premium,1,6,0
CUST02369,47,71.54,Basic,0,9,0
CUST02370,21,42.82,Basic,0,6,0
CUST02371,7,88.08,Pro,1,4,0
CUST02372,59,49.99,Pro,4,7,1
CUST02373,2,79.4,Pro,7,9,1
CUST02374,16,124.29,Basic,3,8,0
CUST02375,32,70.28,Basic,2,9,0
CUST02376,10,68.44,Basic,0,5,0
CUST02377,20,89.98,Basic,1,5,0
CUST02378,16,97.99,Basic,0,6,0
CUST02379,39,77.58,Basic,1,6,0
CUST02380,4,28.77,Pro,2,5,0
CUST02381,43,63.16,Pro,0,6,0
CUST02382,25,49.09,Basic,0,8,0
CUST02383,33,59.26,Premium,0,6,0
CUST02384,34,86.75,Pro,1,7,0
CUST02385,60,66.36,Pro,0,1,1
CUST02386,17,74.1,Basic,1,6,1
CUST02387,58,86.46,Pro,4,2,1
CUST02388,52,102.25,Pro,6,9,1
CUST02389,24,85.84,Basic,1,5,0
CUST02390,12,39.55,Premium,0,9,1
CUST02391,57,78.87,Basic,0,5,0
CUST02392,48,87.43,Basic,13,5,0
CUST02393,15,77.57,Pro,0,1,0
CUST02394,21,70.0,Premium,3,8,0
CUST02395,2,113.89,Pro,2,3,1
CUST02396,25,92.06,Pro,13,9,1
CUST02397,8,34.53,Premium,6,8,0
CUST02398,6,95.08,Premium,3,6,0
CUST02399,37,65.03,Premium,0,4,0
